Date,Open,High,Low,Last,Close,Turnover,Trades
2021-04-05,1007.0,1040.0,1002.6,1034.55,1033.5,966720151445000.1,235092.0
2021-04-06,1039.0,1040.6,1020.25,1029.0,1028.4,438377739764999.94,126271.0
2021-04-07,1031.0,1045.0,1024.7,1037.0,1037.2,367426493780000.0,105511.0
2021-04-08,1044.0,1054.4,1031.65,1037.15,1037.5,505217310920000.0,120480.0
2021-04-09,1042.1,1054.8,1034.15,1043.05,1045.4,387484200000000.0,82356.0
2021-04-12,1042.95,1042.95,1001.2,1012.95,1009.4,607189575275000.0,141109.0
2021-04-13,1012.5,1020.8,972.2,988.3,983.4,770421873795000.0,191456.0
2021-04-15,968.0,994.7,958.75,994.0,991.9,725873746105000.0,210308.0
2021-04-16,1000.0,1016.8,994.5,1016.0,1012.75,472444455645000.0,80815.0
2021-04-19,996.0,1028.45,987.85,990.0,994.6,629520703430000.0,141513.0
2021-04-20,1006.0,1006.0,957.0,960.9,961.3,947036257340000.0,211611.0
2021-04-22,966.0,971.9,955.3,960.8,961.9,479027644864999.94,124163.0
2021-04-23,964.0,974.85,950.2,956.5,955.65,579874459595000.0,125365.0
2021-04-26,940.0,954.5,923.05,930.0,928.8,1827996568584999.8,311431.0
2021-04-27,931.0,938.55,923.4,930.3,928.85,594593831720000.0,180458.0
2021-04-28,931.2,935.85,921.75,925.9,923.8,634340292970000.0,228230.0
2021-04-29,929.7,929.7,907.1,910.3,909.55,785298770340000.0,363122.0
2021-04-30,905.0,915.0,895.4,900.1,898.95,988391121379999.9,465056.0
2021-05-03,898.75,910.45,891.0,909.9,907.7,620787299115000.0,192077.0
2021-05-04,910.0,915.0,899.25,902.95,900.95,564430112400000.0,168209.0
2021-05-05,903.95,910.8,900.6,910.15,909.4,244408518935000.0,101282.0
2021-05-06,912.0,923.9,901.25,915.2,916.0,576242023555000.0,143748.0
2021-05-07,918.0,921.4,913.7,915.55,916.4,334872645540000.0,78952.0
2021-05-10,918.05,921.6,910.2,913.95,913.95,368323554645000.0,124563.0
2021-05-11,908.5,912.45,905.1,907.4,907.3,346849914150000.0,123163.0
2021-05-12,906.15,908.95,895.0,908.9,906.1,367705868845000.0,121902.0
2021-05-14,909.0,912.0,896.5,910.6,910.35,468662671410000.06,141247.0
2021-05-17,914.6,927.2,910.1,922.0,922.15,732810748665000.0,163399.0
2021-05-18,928.0,939.5,924.5,932.9,931.6,551766811400000.0,150926.0
2021-05-19,928.0,941.0,925.15,932.95,931.4,390496088215000.0,88976.0
2021-05-20,932.0,934.8,922.05,925.45,924.4,439887826680000.0,131917.0
2021-05-21,925.5,934.65,923.0,932.0,930.65,386873516235000.0,123901.0
2021-05-24,931.5,939.0,927.7,933.05,932.8,391633986365000.0,82909.0
2021-05-25,938.0,943.8,935.15,941.0,940.6,473254977105000.0,130222.0
2021-05-26,940.0,948.95,932.55,946.0,945.8,472391219655000.0,122694.0
2021-05-27,949.0,956.9,938.1,943.0,942.4,859567103190000.0,147589.0
2021-05-28,940.05,949.75,937.4,944.0,942.55,386824472750000.0,100104.0
2021-05-31,941.55,947.85,932.6,946.0,945.2,393008561005000.0,78150.0
2021-06-01,948.0,952.0,942.05,950.0,950.7,279151354260000.0,83295.0
2021-06-02,947.0,950.7,937.6,945.0,943.75,344315284055000.0,78053.0
2021-06-03,945.0,949.8,937.0,939.0,939.45,391485106365000.0,100377.0
2021-06-04,940.1,944.2,934.75,935.45,936.55,333434191525000.0,76212.0
2021-06-07,939.0,951.95,937.1,951.45,949.6,310455311310000.0,85146.0
2021-06-08,952.0,972.0,951.45,967.0,967.2,616804160650000.0,152721.0
2021-06-09,973.9,985.0,965.1,972.0,971.3,537864332120000.0,128350.0
2021-06-10,979.5,981.65,966.55,968.25,968.55,377014024460000.0,95725.0
2021-06-11,976.0,990.0,970.5,982.8,983.35,469807539530000.0,107510.0
2021-06-14,983.0,988.45,976.0,984.9,984.2,219849929040000.0,61546.0
2021-06-15,985.1,993.0,983.2,985.0,985.45,252791758065000.0,77275.0
2021-06-16,984.05,986.0,974.0,983.0,979.4,307700064745000.0,111172.0
2021-06-17,980.0,988.95,978.55,985.0,986.4,355205385305000.0,121395.0
2021-06-18,990.0,996.7,970.1,974.8,975.25,551385965575000.0,134661.0
2021-06-21,968.0,983.45,961.25,981.5,982.0,159708909895000.0,47795.0
2021-06-22,982.1,988.2,976.25,978.1,980.1,248730832515000.0,55440.0
2021-06-23,985.0,985.0,971.0,974.25,972.9,233675907005000.03,66794.0
2021-06-24,972.0,994.6,969.1,984.9,989.7,462247023410000.06,97696.0
2021-06-25,995.0,1010.0,989.25,993.35,995.65,519036886814999.94,134545.0
2021-06-28,1000.0,1000.0,984.2,985.7,985.3,182235274985000.0,58687.0
2021-06-29,986.95,993.9,980.5,985.05,983.6,186871774810000.0,72654.0
2021-06-30,981.0,991.45,981.0,985.45,983.5,264320852380000.03,78993.0
2021-07-01,987.0,988.0,975.15,985.0,985.5,281386927090000.0,58045.0
2021-07-02,983.55,987.6,977.25,985.7,984.65,161764829425000.0,57280.0
2021-07-05,991.7,995.9,978.0,979.5,979.75,255538903910000.0,99632.0
2021-07-06,980.0,982.2,970.2,974.0,972.05,242432400185000.0,69860.0
2021-07-07,970.0,977.6,960.3,975.0,975.35,292107543450000.0,114845.0
2021-07-08,975.0,982.0,970.0,976.4,976.8,249336241760000.0,77865.0
2021-07-09,972.0,979.5,966.6,977.95,976.85,313578315205000.0,82149.0
2021-07-12,980.0,983.05,975.0,978.5,979.45,199515131585000.0,62011.0
2021-07-13,983.0,983.0,964.0,970.0,967.95,290456310470000.0,100217.0
2021-07-14,968.25,992.95,968.1,987.9,989.45,430939083725000.0,88494.0
2021-07-15,993.0,1052.5,990.8,1039.05,1039.75,1309189574075000.0,270612.0
2021-07-16,1044.9,1048.75,998.05,1006.0,1005.0,876375260970000.1,233510.0
2021-07-19,1005.0,1018.3,992.5,1001.9,1000.2,465372731530000.0,118571.0
2021-07-20,999.0,1012.2,969.35,977.0,977.2,999855894700000.0,269005.0
2021-07-22,970.0,981.5,970.0,979.0,978.6,601103854995000.0,204204.0
2021-07-23,984.7,1003.9,982.6,994.0,994.0,523832965810000.06,130451.0
2021-07-26,994.0,1004.0,987.25,1000.7,1000.3,247538544710000.0,70649.0
2021-07-27,1000.0,1002.2,983.85,993.65,992.0,285828547400000.0,61114.0
2021-07-28,995.0,995.95,977.3,984.85,983.1,290887989670000.0,98430.0
2021-07-29,985.55,1009.0,985.55,1008.95,1007.6,475073052639999.94,150281.0
2021-07-30,1013.0,1049.95,1009.9,1022.3,1024.95,965836263520000.1,212993.0
2021-08-02,1034.0,1039.0,1023.05,1036.35,1035.4,261853429700000.0,109469.0
2021-08-03,1030.0,1042.95,1024.0,1039.0,1039.45,347668206210000.0,137638.0
2021-08-04,1041.1,1047.75,1034.6,1040.0,1039.95,324827930935000.0,99846.0
2021-08-05,1040.0,1073.0,1033.7,1058.8,1061.15,836597113155000.0,183010.0
2021-08-06,1061.15,1070.0,1043.0,1049.25,1049.95,1222583672795000.0,107623.0
2021-08-09,1057.8,1066.75,1043.5,1047.15,1050.55,666327451095000.0,117124.0
2021-08-10,1052.5,1072.3,1048.0,1061.75,1063.7,621816831670000.0,99218.0
2021-08-11,1070.95,1079.0,1057.15,1067.0,1066.95,535602631330000.0,150291.0
2021-08-12,1071.0,1101.15,1068.0,1093.0,1096.5,711013844315000.0,189459.0
2021-08-13,1099.0,1123.95,1090.2,1123.95,1119.45,809631862180000.0,171773.0
2021-08-16,1120.95,1129.35,1114.35,1122.0,1123.65,355052760320000.0,96215.0
2021-08-17,1119.25,1151.95,1112.55,1141.8,1142.95,603743953070000.0,187468.0
2021-08-18,1157.9,1157.9,1131.6,1133.0,1134.25,555427690420000.0,154948.0
2021-08-20,1107.5,1140.75,1107.2,1120.0,1117.35,389726418525000.0,148461.0
2021-08-23,1129.0,1178.2,1126.05,1165.0,1163.1,1087629920354999.9,244369.0
2021-08-24,1167.95,1173.0,1150.0,1151.9,1152.9,456492977950000.0,154289.0
2021-08-25,1159.9,1169.9,1140.3,1154.0,1154.35,398378028700000.0,108757.0
2021-08-26,1159.9,1172.0,1155.0,1168.1,1167.45,542419259150000.0,100869.0
2021-08-27,1167.45,1169.75,1159.5,1162.0,1162.95,355025940995000.0,153227.0
2021-08-30,1164.0,1170.35,1154.55,1166.05,1163.4,343388527035000.0,89203.0
2021-08-31,1166.0,1193.4,1162.05,1179.3,1182.3,847372764365000.0,148654.0
2021-09-01,1190.0,1190.5,1161.75,1165.0,1164.65,374966377335000.0,121286.0
2021-09-02,1172.0,1182.0,1154.0,1174.6,1172.75,610262358645000.0,98271.0
2021-09-03,1173.5,1180.6,1158.25,1174.6,1174.75,530390285145000.0,106635.0
2021-09-06,1175.0,1210.1,1174.0,1206.0,1200.15,515183550630000.0,111753.0
2021-09-07,1214.0,1214.95,1180.1,1184.0,1182.2,444376421464999.94,136991.0
2021-09-08,1185.0,1191.15,1167.05,1188.25,1188.8,368805663280000.0,99819.0
2021-09-09,1192.0,1204.95,1183.0,1198.95,1198.55,403800354730000.0,106361.0
2021-09-13,1192.0,1215.0,1176.45,1208.75,1208.4,447169046455000.0,119966.0
2021-09-14,1216.0,1240.6,1207.0,1237.0,1238.65,687970821785000.0,185674.0
2021-09-15,1238.65,1288.95,1230.25,1273.0,1273.25,766563739375000.0,185098.0
2021-09-16,1287.2,1295.3,1255.2,1264.0,1263.1,458543586780000.0,138406.0
2021-09-17,1265.0,1281.0,1258.5,1262.95,1263.3,609822676800000.0,130166.0
2021-09-20,1258.0,1298.8,1250.0,1270.4,1276.15,700006154585000.0,116200.0
2021-09-21,1289.0,1315.0,1277.0,1298.8,1299.5,602013126940000.0,167229.0
2021-09-22,1300.0,1328.65,1299.6,1316.0,1315.5,706737702185000.0,161948.0
2021-09-23,1326.85,1336.45,1313.9,1327.0,1328.3,402421120700000.0,146997.0
2021-09-24,1340.0,1377.75,1337.0,1359.75,1358.2,1083488101860000.0,196697.0
2021-09-27,1366.0,1367.95,1290.05,1299.0,1295.2,1005326268629999.9,260249.0
2021-09-28,1304.95,1304.95,1254.0,1272.5,1269.0,1087408704075000.0,301114.0
